id,date,text,word_count,char_count,avg_word_length,length_cluster,length_cluster_label,length_cluster_center_words,text_clean,cluster,filtered_out,filtered_pass
110096,2024-11-29T10:47:15+00:00," 
 
 
boleh ga sih suka sm berondong sekolah beda 2 tahun?:(",10,54,4.2,0,pendek,9.3,boleh tidak sih suka sama berondong sekolah beda 2 tahun,0,False,
124264,2025-02-26T08:37:19+00:00," 
 
 
anjay guess star harlah skola gw utopia 🥹🥹🥹",7,43,4.714,0,pendek,9.3,anjay gues star harlah skola gw utopia,3,False,
120322,2025-01-19T02:03:25+00:00,"#marni 
 
 
wajar ga sih kalo gamon sama orang yang cuma sempet dekat doang tapi gajadian 😔",15,86,4.6,0,pendek,9.3,wajar tidak sih kalo gamon sama orang yang cuma sempet dekat doang tapi gajadian,0,False,
113638,2024-12-14T13:01:42+00:00," 
 
 
love language tu apa sih?
love : cinta
language: bahasa 
love language: cinta bahasa",13,83,5.077,0,pendek,9.3,love language tu apa sih love cinta language bahasa love language cinta bahasa,3,False,
111305,2024-12-05T10:21:11+00:00," 
 
 
pen punya cw jg yg bisa diajak jalan",8,36,3.625,0,pendek,9.3,pen punya cw juga yang bisa diajak jalan,4,False,
144780,2026-03-23T13:32:43+00:00," 
 
 
gabutt bgtt,nyamar jd cwo aj lh
mw nyri cwe dlu😭

drioada gada yg ngecht",15,71,3.733,0,pendek,9.3,gabut banget nyamar jadi cwo saja lh mw nyri cwe dlu drioada gada yang ngecht,3,False,
140252,2025-11-05T14:22:12+00:00," 
 
 
TAKUT BANGET GA LOLOS, HUAAAAAA",5,31,5.2,0,pendek,9.3,takut banget tidak lolos hua,3,False,
133823,2025-06-21T13:37:18+00:00," 
 
 
PUNYA MANTAN 1 SUKANYA BOLAK BALIK, KLO GUA DAH MOVE ON PASTI BALIK LAGI TAI",15,76,4.067,0,pendek,9.3,punya mantan 1 sukanya bolak balik klo gua dah move on pasti balik lagi tai,3,False,
108025,2024-11-18T15:55:42+00:00," 
 
 
gaiss kalian cewe cewee kalo misalkan mau dapet, suka kentut' gitu gasii? awalnya sakit tapi akhirnya kentut' gituuu",18,116,5.278,0,pendek,9.3,gais kalian cewe cewe kalo misalkan mau dapet suka kentut gitu gasi awalnya sakit tapi akhirnya kentut gitu,2,False,
136512,2025-08-14T13:42:30+00:00," 
 
 
woii udh kasian cokkk emg lu pada ga kangen suami orng jg?",12,58,3.833,0,pendek,9.3,woi udh kasian cok emg lu pada tidak kangen suami orng juga,0,False,
128283,2025-04-04T16:51:11+00:00,"#jjy 
 
 
mantan gua tb' ngajak balikan, tp gua bingung mau nolak apa terima",13,71,4.308,0,pendek,9.3,mantan gua tb ngajak balikan tapi gua bingung mau nolak apa terima,2,False,
107850,2024-11-17T13:02:39+00:00," 
 
 
oi gmn nyotek di exambro, bantuin",6,33,4.5,0,pendek,9.3,oi gmn nyotek di exambro bantuin,1,False,
136225,2025-08-09T11:21:48+00:00,"#Nau 
 
 
dia ga ngerespon chatku kalau ga aku chat lagi sedih bgt",12,61,4.083,0,pendek,9.3,dia tidak ngerespon chatku kalau tidak aku chat lagi sedih banget,0,False,
117349,2024-12-29T14:05:05+00:00," 
 
 
mending multi media atau audio visual",6,37,5.333,0,pendek,9.3,mending multi media atau audio visual,4,False,
138723,2025-09-22T12:08:30+00:00," 
 
 
Kuliah tu harus punya ktp dulu kah?",7,35,4.0,0,pendek,9.3,kuliah tu harus punya ktp dulu kah,1,False,
139116,2025-09-30T15:33:34+00:00," 
 
 
semoga cepet sembuh perut akk..💔💔💔💔",5,35,5.0,0,pendek,9.3,semoga cepet sembuh perut ak,3,False,
116463,2024-12-25T13:31:56+00:00,"#Orangbumi 
 
 
gess ketua putus sama sunghoon, selanjutnya mau pacarin Jay aja dehh",12,79,5.5,0,pendek,9.3,ges ketua putus sama sunghoon selanjutnya mau pacarin jay saja deh,1,False,
125713,2025-03-10T13:05:32+00:00,"#anon siapa di sini bisa ngisi pulsa??

===
✉️ Kirimin Aku Pesan Rahasia",11,71,4.636,0,pendek,9.3,siapa di sini bisa ngisi pulsa,3,False,
140460,2025-11-14T06:26:18+00:00," 
 
 
Janji kamu seperti daun pepaya 
Pahit semua
https://t.me/fesstale",11,64,4.727,0,pendek,9.3,janji kamu seperti daun pepaya pahit semua,1,False,
119549,2025-01-12T07:15:57+00:00," 
 
 
ada yang mau join freelance upwork? modal awal 18k (harga diskon, harga aslinya 25k) doang bisa untung 100k-300k perhari",20,120,4.85,0,pendek,9.3,ada yang mau join freelance upwork modal awal 18k harga diskon harga aslinya 25k doang bisa untung 100k 300k perhari,4,False,
132776,2025-06-04T14:27:13+00:00,"#bot 


 
siapa manusia pertama dan siapa manusia Kedua",8,50,5.25,0,pendek,9.3,siapa manusia pertama dan siapa manusia kedua,0,False,
107215,2024-11-13T03:17:56+00:00," 
 
 
aku putri dingin dari Kerajaan dingin",6,37,5.333,0,pendek,9.3,aku putri dingin dari kerajaan dingin,0,False,
127508,2025-03-26T19:01:27+00:00," 
 
 
#hi 
Wajah kita sudah di rancang sebaik mungkin untuk disukai oleh jodoh kita, sekalipun mirip Opet. Jadi stop insecure👍",19,119,5.105,0,pendek,9.3,wajah kita sudah di rancang sebaik mungkin untuk disukai oleh jodoh kita sekalipun mirip opet jadi stop insecure,0,False,
131459,2025-05-16T17:41:14+00:00," 
 
 
gua baru sadar jir,selama ini kalo gua deket sama cowo,ujung² nya gua malah dijadiin backburner",17,95,4.647,0,pendek,9.3,gua baru sadar jir selama ini kalo gua deket sama cowo ujung nya gua malah dijadiin backburner,2,False,
145342,2026-04-05T15:31:10+00:00," 
 
 
Ada yg punya lagu shape of my heart? boleh minta gaa",11,52,3.727,0,pendek,9.3,ada yang punya lagu shape of my heart boleh minta tidak,0,False,
130462,2025-05-03T15:05:08+00:00,"#KominfoAsu 
 
 
akhirnya batu bara ini menempuh berlian nya",8,55,5.875,0,pendek,9.3,akhirnya batu bara ini menempuh berlian nya,2,False,
139577,2025-10-16T08:59:27+00:00,"#bot 




Sebenarnya kata ngidam sendiri tuh khusus di tujukan orang yang lagi hamil atau gimana",15,91,5.067,0,pendek,9.3,sebenarnya kata ngidam sendiri tuh khusus di tujukan orang yang lagi hamil atau gimana,2,False,
105833,2024-11-03T14:03:17+00:00,"#222222 
 
 
temenan yook, tmn ku udah punya tmn baruu soal nya",11,58,4.182,0,pendek,9.3,temenan yook tmn ku udah punya tmn baru soal nya,1,False,
111898,2024-12-07T23:10:59+00:00," 
 
 
dikatain sok cakep sma orng yg klo bikin video mulutnya ga mangap",12,65,4.5,0,pendek,9.3,dikatain sok cakep sma orng yang klo bikin video mulutnya tidak mangap,2,False,
122792,2025-02-10T14:30:58+00:00," 
 
 
cara nyembuhin trauma gimna si, heran udah minum Paracetamol ga mempan euy",12,74,5.167,0,pendek,9.3,cara nyembuhin trauma gimna si heran udah minum paracetamol tidak mempan euy,3,False,
113754,2024-12-14T23:34:15+00:00," 
 
 
https://t.me/sansfess/112610

Ku bayar 200k dehh, tapi kamu tobat. Gimana?",13,73,4.308,0,pendek,9.3,ku bayar 200k deh tapi kamu tobat gimana,4,False,
119075,2025-01-08T13:22:55+00:00," 
 
 
baterai 60% tu banyak apa dikit?",6,32,4.167,0,pendek,9.3,baterai 60 tu banyak apa dikit,4,False,
114115,2024-12-16T07:42:44+00:00," 
 
 
Ada yang duitnya ngga kepake?",5,29,4.8,0,pendek,9.3,ada yang duitnya tidak kepake,4,False,
118498,2025-01-04T15:52:31+00:00," 
 
 
Guysssss, rekomendasiin merk kimchi yg enakk. Atau na toko yg jual kimchinya enak",13,81,5.154,0,pendek,9.3,guys rekomendasiin merk kimchi yang enak atau na toko yang jual kimchinya enak,4,False,
129628,2025-04-21T01:16:10+00:00,"#billaaa 
 
 
bosen bgt anjir dri kemaren² d rmh terus, pengen secepatnya dpt kerja deh",14,82,4.786,0,pendek,9.3,bosen banget anjir dri kemaren d rmh terus pengen secepatnya dpt kerja deh,1,False,
106066,2024-11-05T08:50:05+00:00," 
 
 
guys ajak aku kerja online apapun yang penting bukan freelance or kerjaan yang aneh aneh",15,88,4.933,0,pendek,9.3,guys ajak aku kerja online apapun yang penting bukan freelance or kerjaan yang aneh aneh,4,False,
127955,2025-03-31T10:52:32+00:00," 
 
 
kemaren puasa terakhir ngeluh Maghrib nya lamaa, ini ngeluh lagii Maghrib ya cepet amat😭😭",14,89,5.214,0,pendek,9.3,kemaren puasa terakhir ngeluh maghrib nya lama ini ngeluh lagi maghrib ya cepet amat,3,False,
105049,2024-10-30T13:07:34+00:00," 
 
 
https://t.me/sansfess/5613

Nonton Doraemon juga bisa kak",10,56,4.5,0,pendek,9.3,nonton doraemon juga bisa kak,4,False,
116386,2024-12-25T08:11:55+00:00," 
 
 
tele gabisa ya kaya wa yg matikan tanda baca? 😔",9,47,4.0,0,pendek,9.3,tele gabisa ya kaya wa yang matikan tanda baca,1,False,
139294,2025-10-06T12:07:56+00:00," 
 
 
ak nak teman yang waras",5,23,3.8,0,pendek,9.3,ak nak teman yang waras,0,False,
137290,2025-08-27T10:48:35+00:00," 
 
 
cape njr sm prtmnan skrg",5,24,4.0,0,pendek,9.3,cape njr sama prtmnan skrg,1,False,
120644,2025-01-21T13:16:19+00:00,"#Ays 
 
 
Bikin ppt bisa kelar dalam beberapa jam gaa sii? Dimana aja bisa bikin ppt?",15,80,4.2,0,pendek,9.3,bikin ppt bisa kelar dalam beberapa jam tidak si dimana saja bisa bikin ppt,4,False,
133346,2025-06-14T02:15:53+00:00,"#Cocomatcha 
 
 
muless bngtt nanti mau ujiann",6,41,5.833,0,pendek,9.3,mules bngt nanti mau ujian,1,False,
143782,2026-02-21T03:44:13+00:00," 
 
 
Iiiii lutunaaa
Gemesnaaa si comel 🥰🥰",5,36,5.8,0,pendek,9.3,i lutuna gemesna si comel,3,False,
130501,2025-05-04T11:17:26+00:00," 
 
 
menurut kalian ga beli buket buat diri sendiri pas graduation apa gpp?",12,70,4.833,0,pendek,9.3,menurut kalian tidak beli buket buat diri sendiri pas graduation apa gp,2,False,
106468,2024-11-08T08:22:16+00:00," 
 
 
abdul ibdul itu yang kartun botak itu ga si?",9,44,3.889,0,pendek,9.3,abdul ibdul itu yang kartun botak itu tidak si,1,False,
103479,2024-10-21T07:59:34+00:00,"#gheana 
 
 
mana orang yang kau anggap rumah itu? digusur pemerintah kah?",11,69,5.091,0,pendek,9.3,mana orang yang kau anggap rumah itu digusur pemerintah kah,2,False,
144788,2026-03-23T16:06:57+00:00," 
 
 
aku suka sepupu yg gini🥰",5,24,3.8,0,pendek,9.3,aku suka sepupu yang gini,0,False,
111120,2024-12-04T13:09:17+00:00,"#bot 


 

iyan sama salsa kmn ya mreka, suka bgt dlu sma kapel ini",13,61,3.615,0,pendek,9.3,iyan sama salsa kmn ya mreka suka banget dlu sma kapel ini,3,False,
120643,2025-01-21T13:16:05+00:00," 
 
 
kayaknya lebih baik naik tornado terus diputer 360 derajat, daripada harus jatuh cinta lagi.",14,92,5.5,0,pendek,9.3,kayaknya lebih baik naik tornado terus diputer 360 derajat daripada harus jatuh cinta lagi,2,False,
109751,2024-11-27T14:29:08+00:00,"#mtchabbk 
 
 
doain dia ga marah plss, trs cepett baless cht akuu..",11,63,4.455,0,pendek,9.3,doain dia tidak marah pls trs cepet bales cht aku,1,False,
106732,2024-11-09T15:31:34+00:00," 
 
 
jir sakit bgt klo lagi cerita, apa"" di bilang bawel sm cwo gw",13,61,3.615,0,pendek,9.3,jir sakit banget klo lagi cerita apa di bilang bawel sama cwo gw,1,False,
118147,2025-01-02T15:22:55+00:00," 
 
 
TV TETANGGA KOK NYAMBUNG MULU KE GW 😭😭😭 cape bgt",9,48,4.0,0,pendek,9.3,tv tetangga kok nyambung mulu ke gw cape banget,3,False,
145091,2026-03-30T16:36:43+00:00," 
 
 
pantessss org² mood nya bagus trnyataaaa pnya pacar

org betmut kl punya pcr gajadi betmut bnr ga!",17,97,4.706,0,pendek,9.3,pantes orang mood nya bagus trnyata pnya pacar orang betmut kl punya pcr gajadi betmut bnr tidak,1,False,
126552,2025-03-18T08:31:43+00:00," 
 
 
yang hari ini ga dapet biru 💙
tetep semangat yaaa💗, masih ada snbt kokk, ayo berjuang lagii🤩",16,92,4.438,0,pendek,9.3,yang hari ini tidak dapet biru tetep semangat ya masih ada snbt kok ayo berjuang lagi,1,False,
138349,2025-09-15T06:04:07+00:00,"#花 
 
 
+62 831-3528-0117

bantu spam penipu ni dong pren, abis duit gw ditilep😔👍",15,75,3.733,0,pendek,9.3,62 831 3528 0117 bantu spam penipu ni dong pren abis duit gw ditilep,4,False,
112039,2024-12-08T12:27:41+00:00," 
 
 
Kan... belum juga 24 jam, baru 2,5 jam doang. Tapi dah mewek aja kek bocil 😭😭",16,77,3.375,0,pendek,9.3,kan belum juga 24 jam baru 2 5 jam doang tapi dah mewek saja kek bocil,2,False,
136861,2025-08-20T12:21:40+00:00," 
 
 
aku ingin kau menerima seluruh hatikuu",6,38,5.5,0,pendek,9.3,aku ingin kau menerima seluruh hatiku,1,False,
120090,2025-01-17T03:19:50+00:00,"#Liminho 
 
 
Sangking excited  cerita sampe lupa nggak pake tanda baca",10,65,5.5,0,pendek,9.3,sangking excited cerita sampe lupa tidak pake tanda baca,2,False,
131688,2025-05-19T14:41:18+00:00," 
 
 
gua mw ngode dia disini tapi dia ga main tele 😘",10,47,3.6,0,pendek,9.3,gua mw ngode dia disini tapi dia tidak main tele,1,False,
125216,2025-03-06T09:35:42+00:00,"#bot 


 

kembali ke tempat kelahiran itu 'return to birthplace'??",9,61,5.333,0,pendek,9.3,kembali ke tempat kelahiran itu return to birthplace,0,False,
123189,2025-02-14T10:19:57+00:00,"#Nndor0 
 
 
Cita2 pngn jadi pengangguran kaya raya.
Penganggurannya udah,kaya nya belum😭",12,84,5.833,0,pendek,9.3,cita2 pngn jadi pengangguran kaya raya penganggurannya udah kaya nya belum,2,False,
138733,2025-09-22T14:13:48+00:00," 
 
 
GA NGOTAK HAFALAN NYA BANYAK BANGET",6,35,5.0,0,pendek,9.3,tidak ngotak hafalan nya banyak banget,3,False,
104996,2024-10-30T08:25:47+00:00," 
 
 
Ku kira hubungan kita spesial, fakyu",6,36,5.0,0,pendek,9.3,ku kira hubungan kita spesial fakyu,0,False,
105150,2024-10-31T05:17:28+00:00," 
 
 
setia gini tapi malah diselingkuhin terus 😥😥😥",6,45,6.0,0,pendek,9.3,setia gini tapi malah diselingkuhin terus,3,False,
129236,2025-04-15T13:34:57+00:00," 
 
 
gagal untuk tidak memikirkan dirimu setiap detik ini.",8,53,5.625,0,pendek,9.3,gagal untuk tidak memikirkan dirimu setiap detik ini,0,False,
110497,2024-12-01T11:00:05+00:00," 
 
 
Seperti mati lampu.. ya sayang",5,30,4.8,0,pendek,9.3,seperti mati lampu ya sayang,1,False,
134086,2025-06-26T11:31:59+00:00,"#rey 
 
 
asing banget, kaya ga pernah kokop kokopan",8,47,4.75,0,pendek,9.3,asing banget kaya tidak pernah kokop kokopan,0,False,
130525,2025-05-04T14:39:22+00:00," 
 
 
inpokan temen cht njirr bosen bangett main hp bolak balik tiktok doang",12,70,4.917,0,pendek,9.3,inpokan temen cht njir bosen banget main hp bolak balik tiktok doang,1,False,
131403,2025-05-16T07:21:45+00:00,"#kallie 
 
 
plisss aku lagi bimbang antara samsung A35 atau ip 11😭",11,62,4.545,0,pendek,9.3,plis aku lagi bimbang antara samsung a35 atau ip 11,4,False,
139161,2025-10-02T00:45:51+00:00,"💎 
 
 
Subs nanti ada daget (Dana Kaget) gratis

https://t.me/+xcxJfPWKjQ9lZGY1",11,73,5.091,0,pendek,9.3,subs nanti ada daget dana kaget gratis,4,False,
124835,2025-03-03T08:46:01+00:00," 
 
 
aku gabut, ad yg mau sfs?",6,25,3.0,0,pendek,9.3,aku gabut ad yang mau sfs,1,False,
127391,2025-03-25T23:49:19+00:00," 
 
 
kenapa bot dipenuhi sama org luar buset😭",7,40,4.714,0,pendek,9.3,kenapa bot dipenuhi sama orang luar buset,2,False,
137395,2025-08-29T12:31:08+00:00,"#bot 


 

I wish I knew u wanted me",8,30,2.75,0,pendek,9.3,i wish i knew u wanted me,0,False,
112076,2024-12-08T13:55:52+00:00,"#adagajah 
 
 
seriuss besok Senin omg apakah besok akan hujan lagi semoga ajaa ngga",13,79,5.077,0,pendek,9.3,serius besok senin omg apakah besok akan hujan lagi semoga saja tidak,1,False,
144557,2026-03-15T22:34:11+00:00," 
 
 
lucuu jir maen leo tpi pke fto pegangan tangan ama cwe nya wkwk gimanaaa konsepnyaa😭😭",15,85,4.6,0,pendek,9.3,lucu jir maen leo tpi pke fto pegangan tangan ama cwe nya wkwk gimana konsepnya,3,False,
116983,2024-12-28T00:23:02+00:00," 
 
 
assssuuu
kene sek berjuang...
kono sek menang...
dnck",8,53,5.0,0,pendek,9.3,assssu kene sek berjuang kono sek menang dnck,1,False,
121143,2025-01-25T13:45:08+00:00," 
 
 
Gapapa jomblo mulu, yang penting gue punya 2 HP",9,47,4.222,0,pendek,9.3,gapapa jomblo mulu yang penting gue punya 2 hp,4,False,
121001,2025-01-24T10:54:45+00:00,"#fyc 
 
 
ihhh apalahh tadi ketemuu mantan tercinta, jadi gamon lagi kann😔😁",11,70,5.091,0,pendek,9.3,ih apalah tadi ketemu mantan tercinta jadi gamon lagi kan,0,False,
104397,2024-10-26T10:22:58+00:00," 
 
 
#SansFess ayu es ef es sm ak",7,28,3.0,0,pendek,9.3,ayu es ef es sama ak,1,False,
123979,2025-02-23T06:31:27+00:00,"#kallie 
 
 
kalian tim earphone atau headset bluetooth?",7,51,6.143,0,pendek,9.3,kalian tim earphone atau headset bluetooth,4,False,
128779,2025-04-10T09:28:03+00:00," 
 
 
ubur ubur ikan lele, hts aja sok keras leee",9,43,3.778,0,pendek,9.3,ubur ubur ikan lele hts saja sok keras le,1,False,
112802,2024-12-11T13:56:48+00:00," 
 
 
dua tiga bunga raya ada kah cinta",7,33,3.857,0,pendek,9.3,dua tiga bunga raya ada kah cinta,0,False,
112515,2024-12-10T13:30:10+00:00," 
 
 
selamat malam ya bude bude ku, aku mau turu dlu🥹🥺🫶",10,50,3.7,0,pendek,9.3,selamat malam ya bude bude ku aku mau turu dlu,1,False,
113302,2024-12-13T12:51:52+00:00," 
 
 
Siapa yang mau MOots igg??",5,26,4.0,0,pendek,9.3,siapa yang mau moots ig,1,False,
106699,2024-11-09T12:42:39+00:00," 
 
 
https://t.me/sansfess/106696?comment=95273

yah bila sukanya bapak mu pula, kamu selera nya bapak"" ya bila?",19,106,4.368,0,pendek,9.3,yah bila sukanya bapak mu pula kamu selera nya bapak ya bila,0,False,
115477,2024-12-21T03:24:03+00:00," 
 
 
https://t.me/sansfess/115475?comment=148195

Adaa cuma belum ada bahasa indo nya jadi kek percuma 😭",17,98,4.588,0,pendek,9.3,ada cuma belum ada bahasa indo nya jadi kek percuma,3,False,
110500,2024-12-01T11:05:53+00:00," 
 
 
ketemu mas mantan pas gua di pom bensin, dan kita berdua cuman saling lihat' an satu sama lain😭😭😭",18,97,4.167,0,pendek,9.3,ketemu mas mantan pas gua di pom bensin dan kita berdua cuman saling lihat an satu sama lain,3,False,
120712,2025-01-22T02:00:43+00:00,"#bot #╥﹏╥


Kenapa hari ini sangat mendung seperti hatiku?",8,56,5.25,0,pendek,9.3,kenapa hari ini sangat mendung seperti hatiku,2,False,
107365,2024-11-14T11:38:25+00:00,"#Penaldo 
 
 
info dong bot tele main gaple",7,38,4.429,0,pendek,9.3,info dong bot tele main gaple,4,False,
108853,2024-11-23T07:11:38+00:00," 
 
 
Gila tmn tmn gw pada ngincer ledis buat di iclik",10,48,3.9,0,pendek,9.3,gila tmn tmn gw pada ngincer ledis buat di iclik,2,False,
114000,2024-12-15T14:59:13+00:00,"#leendyaa 
 
 
the human centipede sengeri itu kahh? aku penasaran tapi takut",11,72,5.455,0,pendek,9.3,the human centipede sengeri itu kah aku penasaran tapi takut,2,False,
111483,2024-12-06T01:59:34+00:00," 
 
 
wa ku kok buble chatnya gbisa diubah ya.. pdahal udh diupdate",11,61,4.455,0,pendek,9.3,wa ku kok buble chatnya gbisa diubah ya pdahal udh diupdate,3,False,
114759,2024-12-18T13:30:31+00:00,"#gtaww 
 
 
ga ekspek bkal spdes ini, soalnya aslam gw jd naik😭😭",11,59,4.091,0,pendek,9.3,tidak ekspek bkal spdes ini soalnya aslam gw jadi naik,3,False,
143060,2026-02-06T14:03:31+00:00,"#bot 


 

Cara buat stiker video di tele",7,35,4.0,0,pendek,9.3,cara buat stiker video di tele,4,False,
138860,2025-09-24T15:26:22+00:00,"#bot 


 

cwo tu klo nyari cwe mandang apasii? sriuss nnnyaa",10,55,4.4,0,pendek,9.3,cwo tu klo nyari cwe mandang apasi srius nnnya,1,False,
121394,2025-01-27T13:18:55+00:00," 
 
 
kalau cuci darah itu semua darah disedot apa ngga si?",10,53,4.3,0,pendek,9.3,kalau cuci darah itu semua darah disedot apa tidak si,2,False,
137381,2025-08-29T09:50:42+00:00," 
 
 
berperang ko sama negara sendiri",5,32,5.6,0,pendek,9.3,berperang ko sama negara sendiri,2,False,
108858,2024-11-23T07:46:44+00:00," 
 
 
https://t.me/sansfess/108857

Kuis urutin nama dri atas ampe bawah😭 demi 1000 koin hahaha🤣",16,89,4.375,0,pendek,9.3,kuis urutin nama dri atas ampe bawah demi 1000 koin hahaha,3,False,
135678,2025-07-27T13:29:25+00:00," 
 
 
seriuss butuh saran banget nii",5,30,5.2,0,pendek,9.3,serius butuh saran banget ni,1,False,
105087,2024-10-30T14:15:30+00:00," 
 
 
ujan tapi ko panas ya",5,21,3.4,0,pendek,9.3,ujan tapi ko panas ya,1,False,
112780,2024-12-11T13:02:38+00:00,"#nonaA 
 
 
pilihin angka dari 1 sampe 51",7,36,4.143,0,pendek,9.3,pilihin angka dari 1 sampe 51,4,False,
132215,2025-05-27T10:40:15+00:00," 
 
 
kangen inget semua hafalan doa'",5,31,5.2,0,pendek,9.3,kangen inget semua hafalan doa,2,False,
117316,2024-12-29T12:45:19+00:00,"#colokmata 
 
 
Ada yang baca manhwa gak disini? Kalau ada kalian pakai apk apa buat bacanya",15,87,4.733,0,pendek,9.3,ada yang baca manhwa tidak disini kalau ada kalian pakai apk apa buat bacanya,2,False,
123311,2025-02-15T10:43:35+00:00," 
 
 
GAK KERASA TIBA TIBA UDAH BIKIN VIDEO ANGKATAN 😔 pas disekolah gabegitu bisa nangis, pas dirumah nangis kejer 😔",17,111,5.294,0,pendek,9.3,tidak kerasa tiba tiba udah bikin video angkatan pas disekolah gabegitu bisa nangis pas dirumah nangis kejer,3,False,
127142,2025-03-23T04:41:51+00:00,"#jodohjake 
 
 
kan bajunya kayak warna biru denim gitu, terus kerudungnya better warna apa?",13,87,5.538,0,pendek,9.3,kan bajunya kayak warna biru denim gitu terus kerudungnya better warna apa,2,False,
142367,2026-01-19T01:25:27+00:00," 
 
 
Udah di fase ditanyain ortu ttng hal"" di dunia ini. Dulu aku yang nanya ini itu. Sekarang gantian mereka",19,104,4.368,0,pendek,9.3,udah di fase ditanyain ortu ttng hal di dunia ini dulu aku yang nanya ini itu sekarang gantian mereka,2,False,
137717,2025-09-04T15:52:53+00:00,"#anon 

km cantik bgt, btw traumanya apasi?

===
✉️ Kirimin Aku Pesan Rahasia",11,74,4.909,0,pendek,9.3,km cantik banget btw traumanya apasi,1,False,
125849,2025-03-11T15:59:16+00:00,"#Channy 
 
 
hy guys
met bobo manies😘🫶",6,33,4.167,0,pendek,9.3,hy guys met bobo manies,3,False,
117052,2024-12-28T10:15:03+00:00,"#Waklabu 
 
 
Jika pajak adalah pasar dan pasar adalah jalan, maka mobil adalah?",12,75,5.083,0,pendek,9.3,jika pajak adalah pasar dan pasar adalah jalan maka mobil adalah,4,False,
126923,2025-03-21T10:39:53+00:00," 
 
 
ank bungsu dipksa jd kpla kluarga, smga kuat truss",9,50,4.556,0,pendek,9.3,ank bungsu dipksa jadi kpla kluarga smga kuat trus,1,False,
119253,2025-01-09T17:02:36+00:00," 
 
 
jam segini masih ada yang bangun gk?",7,36,4.143,0,pendek,9.3,jam segini masih ada yang bangun tidak,2,False,
116453,2024-12-25T13:11:49+00:00," 
 
 
u i i a i i u i i a i i u",13,25,1.0,0,pendek,9.3,u i i a i i u i i a i i u,1,False,
127241,2025-03-23T21:51:43+00:00," 
 
 
https://t.me/sansfess/127236 kak coba cek dokter deh jgn puskesmas, takut amit amit tumor atau ada penumpukan sesuatu",20,117,4.75,0,pendek,9.3,kak coba cek dokter deh jgn puskesmas takut amit amit tumor atau ada penumpukan sesuatu,2,False,
131787,2025-05-20T17:22:41+00:00," 
 
 
enakan mie ayam atau bakso?",5,27,4.4,0,pendek,9.3,enakan mie ayam atau bakso,1,False,
126992,2025-03-21T17:04:09+00:00," 
 
 
lohh, belum ngantuk kah kalian?",5,31,5.0,0,pendek,9.3,loh belum ngantuk kah kalian,1,False,
132850,2025-06-05T17:16:29+00:00," 
 
 
Ada yg ikut konser showcase Hindia?",6,35,4.833,0,pendek,9.3,ada yang ikut konser showcase hindia,4,False,
118944,2025-01-07T14:22:25+00:00," 
 
 
Dilema mau beli kouta yg gede gb nya tp takut duit lama2 abis karna blm gawe2 lg",17,80,3.765,0,pendek,9.3,dilema mau beli kouta yang gede gb nya tapi takut duit lama2 abis karna belum gawe2 lagi,2,False,
113299,2024-12-13T12:51:29+00:00," 
 
 
SIAPA YANG SUKA ADELE?????, KALO SUKA SEBUTIN LAGU KESUKUAN KALIAN DONG",11,71,5.0,0,pendek,9.3,siapa yang suka adele kalo suka sebutin lagu kesukuan kalian dong,3,False,
139929,2025-10-25T15:20:45+00:00," 
 
 
https://t.me/sansfess/139928

gua agak takut ngebuka nya gua lanjutin ga",13,71,4.385,0,pendek,9.3,gua agak takut ngebuka nya gua lanjutin tidak,2,False,
125364,2025-03-07T15:09:01+00:00," 
 
 
gaisss aku bolh mnta tlong ga? 
aku ada tugas bikin video, aku up di yt, tlng bntu like ya😭😭",19,91,3.579,0,pendek,9.3,gais aku bolh mnta tlong tidak aku ada tugas bikin video aku up di yt tlng bntu like ya,3,False,
121463,2025-01-28T09:06:29+00:00," 
 
 
haloo jika berkenan membaca, baru menetas.

di X: @etherealarm_

terimakasih🤍",10,75,6.1,0,pendek,9.3,halo jika berkenan membaca baru menetas di x terimakasih,1,False,
136958,2025-08-22T05:17:09+00:00," 
 
 
dia emang selalu buat aku sakit tpi dia juga yang selalu ngertiin dan buat aku tersenyum 😭",16,90,4.562,0,pendek,9.3,dia emang selalu buat aku sakit tpi dia juga yang selalu ngertiin dan buat aku tersenyum,0,False,
120999,2025-01-24T10:41:20+00:00," 
 
 
hi mw join gc kita ga, nanti dapat hadiah",9,41,3.556,0,pendek,9.3,hi mw join gc kita tidak nanti dapat hadiah,4,False,
120284,2025-01-18T15:25:51+00:00," 
 
 
kalo haus tuh, bawaannya pengen minum yg ada es nyaa gasi? 😭",11,60,4.182,0,pendek,9.3,kalo haus tuh bawaannya pengen minum yang ada es nya gasi,1,False,
123531,2025-02-17T14:20:32+00:00," 
 
 
90% masalah cwek itu dari dirinya sndiri",7,40,4.714,0,pendek,9.3,90 masalah cwek itu dari dirinya sndiri,2,False,
114617,2024-12-18T03:13:11+00:00," 
 
 
asli takut parah mau op, jantung tuh rasanya gejedar gejedurr 😰😰",10,64,5.1,0,pendek,9.3,asli takut parah mau op jantung tuh rasanya gejedar gejedur,2,False,
130695,2025-05-07T02:28:28+00:00," 
 
 
rabu keramatt💀💀💀💀
fisika, mtk, sos, b.indo, pak ADA TUGAS 😭😭😭😭😭😭😭😭😭😭",10,68,4.0,0,pendek,9.3,rabu keramat fisika mtk sos b indo pak ada tugas,3,False,
