id,date,text,word_count,char_count,avg_word_length,length_cluster,length_cluster_label,length_cluster_center_words,text_clean,cluster
103533,2024-10-21T13:02:37+00:00," 
 
 
pas awal masuk sekolah liat dia kek biasa aja bjir,eh pas udh kelas 12 sekarag selalu deg degan kalo liat dia,cara dia ngomong nya santai tapi sambil natap orang,dia tuh pokonya selalu tenang,dan satu lagii,dia tuh kek serba bisa anjir,pinter iya dari bidang akademis and non akademis juga,makin cantikkk pastinyaa,pokonya damage nyaa beuhh bangett dah,makinn cinta😵😵‍💫",65,369,4.631,2,menengah,77.595,pas awal masuk sekolah liat dia kek biasa saja bjir eh pas udh kelas 12 sekarag selalu deg degan kalo liat dia cara dia ngomong nya santai tapi sambil natap orang dia tuh pokonya selalu tenang dan satu lagi dia tuh kek serba bisa anjir pinter iya dari bidang akademis and non akademis juga makin cantik pastinya pokonya damage nya beuh banget dah makin cinta,-1
136395,2025-08-12T05:46:53+00:00," 
 
 
STOP GENOCIDE, berapa nyawa bayi lagi yang di korbankan, berapa nyawa anak kecil lagi yang di korbankan, berapa nyawa orang tua, remaja lagi? mereka sama kayak kita makan minum beda nya mereka tetap teguh pendirian meskipun di gempur habis habisan bahkan mereka kehilangan masa kecil, kehilangan momen bersama teman, keluarga, mereka di paksa melihat keluarga atau teman"" mereka di bunuh di depan mata mereka sendiri, kenapa dunia ini kejam kenapa semua nya terasa sangat tidak adil...",76,485,5.224,2,menengah,77.595,stop genocide berapa nyawa bayi lagi yang di korbankan berapa nyawa anak kecil lagi yang di korbankan berapa nyawa orang tua remaja lagi mereka sama kayak kita makan minum beda nya mereka tetap teguh pendirian meskipun di gempur habis habisan bahkan mereka kehilangan masa kecil kehilangan momen bersama teman keluarga mereka di paksa melihat keluarga atau teman mereka di bunuh di depan mata mereka sendiri kenapa dunia ini kejam kenapa semua nya terasa sangat tidak adil,-1
123808,2025-02-20T21:52:32+00:00," 
 
 
ikls Sih iklas
Buku gue di contekin sama teman² gue,ya walau pun gue jg nyontek orangg,guee juga bantuin mereka nyari sama ngitung,lah inii lo enak banget tinggal bilang nyontek dongg,boleh foto gak,

Klo semisal ny di sklh ya mungkin lah,inii tugas rumh yg bisa liat gogle pun lo mintak ke gue😭",56,294,4.232,2,menengah,77.595,ikls sih iklas buku gue di contekin sama teman gue ya walau pun gue juga nyontek orang gue juga bantuin mereka nyari sama ngitung lah ini lo enak banget tinggal bilang nyontek dong boleh foto tidak klo semisal ny di sklh ya mungkin lah ini tugas rumh yang bisa liat gogle pun lo mintak ke gue,-1
105079,2024-10-30T14:00:19+00:00,"#πππ 
 
 
Ini buku tulis b.inggris gua wktu kls 9 di gondol tuyul apa gmn si ajg, padahl gua simpen di rak buku kaga gua otak atik lagi kluarga gua juga segen nyentuh. Trs tiba² ilang gtu aja kaga ada buset baru jg kmren gua lulus. Yang iya mah wktu US gua cari buku kls 8 pada kaga ada skrg gua cri buku kls 9 yg ktmu mlh buku kls 7 ama kls 8 cukimay",75,346,3.573,2,menengah,77.595,ini buku tulis b inggris gua wktu kls 9 di gondol tuyul apa gmn si ajg padahl gua simpen di rak buku kaga gua otak atik lagi kluarga gua juga segen nyentuh trs tiba ilang gtu saja kaga ada buset baru juga kmren gua lulus yang iya mah wktu us gua cari buku kls 8 pada kaga ada skrg gua cri buku kls 9 yang ktmu mlh buku kls 7 ama kls 8 cukimay,-1
130540,2025-05-04T15:06:38+00:00,"#bot 


 

Mengapa ya saat saya di deketin sm temen yg engga terlalu akrab trus dia nya duduk di kursi yg kosong
Rasanya jdi dag dig dug dan ga tau mau basa basi apa dan bingung nyari topik nya...
Akhirnya gatau mau bahas apa

Saran gmn caranya biar ga gugup klo ada org yg tiba² duduk di samping kita? Apakah ini trmasuk introvert?😭🗿",62,327,4.161,2,menengah,77.595,mengapa ya saat saya di deketin sama temen yang engga terlalu akrab trus dia nya duduk di kursi yang kosong rasanya jdi dag dig dug dan tidak tau mau basa basi apa dan bingung nyari topik nya akhirnya gatau mau bahas apa saran gmn caranya biar tidak gugup klo ada orang yang tiba duduk di samping kita apakah ini trmasuk introvert,-1
135592,2025-07-25T14:09:14+00:00," 
 
 
Halo
Guysss aku mau ceritaa 🥰🥰
Tadikan ya aku mau lihat kemah di sekolah ku duluu nah aku kan nggaa ikut sama alumni yang lain ya aku datang nya cuman mau lihat malam nya aja nahh pas udah liat trs aku pulang di jalan sekolah aku liat kayaknya alumni angkatan awal deh mungkin sihh tau ga dia GANTENGG BANGETT yaampun sumpah ihhh aku baru liatt 
Semoga aku dipertemukan kembali🤗🤗🤗

Sekian cerita dari aku terimakasih🙏🤗💐❤️",73,419,4.603,2,menengah,77.595,halo guys aku mau cerita tadikan ya aku mau lihat kemah di sekolah ku dulu nah aku kan tidak ikut sama alumni yang lain ya aku datang nya cuman mau lihat malam nya saja nah pas udah liat trs aku pulang di jalan sekolah aku liat kayaknya alumni angkatan awal deh mungkin sih tau tidak dia ganteng banget yaampun sumpah ih aku baru liat semoga aku dipertemukan kembali sekian cerita dari aku terimakasih,0
143071,2026-02-06T19:48:23+00:00,"#bot 


 

Info penetral asam lambung yang tiba tiba kambuh di sini hari kek gini apa ya kak?
Kronologinya: gue dari dulu gada riwayat Aslam. Aslam ini baru gue derita ketika kos sewaktu kuliah. Gue dari dulu udah suka ama makanan pedes. Gacoan gue level 6/8 bisa makan, dulu. Tapi sekarang kayanya udah ga bisa tolerir makanan terlalu pedas deh. Jadinya Aslam gue kumat tiba tiba ternyata.",67,384,4.597,2,menengah,77.595,info penetral asam lambung yang tiba tiba kambuh di sini hari kek gini apa ya kak kronologinya gue dari dulu gada riwayat aslam aslam ini baru gue derita ketika kos sewaktu kuliah gue dari dulu udah suka ama makanan pedes gacoan gue level 6 8 bisa makan dulu tapi sekarang kayanya udah tidak bisa tolerir makanan terlalu pedas deh jadinya aslam gue kumat tiba tiba ternyata,-1
117142,2024-12-28T14:21:34+00:00," 
 
 
😭😭 ak kenal org dri anon. dia umurnya 22 keatas dan ak masi belasan. kami udah kenal 2 mingguan lebih kayanya, ak anggep dia ky kakak aku sndri krna dia baikk bgttt. dan ak tdi becandain dia ""ak jg mw dong kak d jajanin ky ponakanmu 😭😭"". dan dia nawarin beneran anjir "" heh, beneran mau? ku kasih beneran loh. mau apa? pulsa? paket data? atau apa? "". aku mau banget plis tp takut, apalagi kami kenal dri anon anjir",76,414,4.118,2,menengah,77.595,ak kenal orang dri anon dia umurnya 22 keatas dan ak masi belasan kami udah kenal 2 mingguan lebih kayanya ak anggep dia ky kakak aku sndri krna dia baik banget dan ak tdi becandain dia ak juga mw dong kak d jajanin ky ponakanmu dan dia nawarin beneran anjir heh beneran mau ku kasih beneran loh mau apa pulsa paket data atau apa aku mau banget plis tapi takut apalagi kami kenal dri anon anjir,0
125779,2025-03-11T07:04:23+00:00,"#jenogf 
 
 
kayaknya Tuhan aja capek liat gue gabisa nolak orang yg minta tolong padahal kondisi gue lagi gabisa dimintai tolong. Waktu itu gue hampir kecelakaan gara2 ada orang yg nendang motor gue pas baru selesai nganterin temen gue pulang pas jam 11 malem. Dan tadi gue hampir kecelakaan gara2 mata gue emang agak sakit jadi susah ngeliat dan gue posisi abis nganterin temen gue pulang. fyi rumah mereka ga searah sama gue",72,422,4.819,2,menengah,77.595,kayaknya tuhan saja capek liat gue gabisa nolak orang yang minta tolong padahal kondisi gue lagi gabisa dimintai tolong waktu itu gue hampir kecelakaan gara2 ada orang yang nendang motor gue pas baru selesai nganterin temen gue pulang pas jam 11 malem dan tadi gue hampir kecelakaan gara2 mata gue emang agak sakit jadi susah ngeliat dan gue posisi abis nganterin temen gue pulang fyi rumah mereka tidak searah sama gue,-1
134731,2025-07-07T16:01:31+00:00," 
 
 
kemarin pacar gue cerita kalau dia nemu lagu bagus sampe² dia kecanduan sama lagu itu, TRS KALIAN TAU GA JUDUL NYA APA, OLD POPCORN AJGGGG, mana gue awalnya ga tau trs gue search di youtube tapi malah muncul lagu berondong tua, eh pas pcr gue nyuruh nyari di tiktok emg bener lagunya itu PEMPEK BGT",55,298,4.364,2,menengah,77.595,kemarin pacar gue cerita kalau dia nemu lagu bagus sampe dia kecanduan sama lagu itu trs kalian tau tidak judul nya apa old popcorn ajg mana gue awalnya tidak tau trs gue search di youtube tapi malah muncul lagu berondong tua eh pas pcr gue nyuruh nyari di tiktok emg bener lagunya itu pempek banget,-1
129787,2025-04-23T08:38:23+00:00," 
 
 
sumpil tadi dikelas malu bgt, sebut aja ""a"" sm ""b"" (cowo) jdi si ""a"" itu awalnya nyapa ku pas dikls dgn posisi dia duduk dibarisan ujung kanan dan gua ujung kiri, nah pas si ""a"" nyapa itu la si ""b"" protes gitu trs langsung dikira cemburu sm si ""a"" dan akhirnya dikompor'in ke tmn' yg lain smpe akhirnya dia sm gua diejek smpe pas mapel terakhir tp si a mlh kaya salting gitu 😭😭😭😭😭😭 (sbnrnya ak kagum sma si b jg krn dia pintar, tp td pura' biasa aja bahkan diem aja+senyum bbrpa kali doang 😭)  tp seneng jg si 🤭🤭",100,511,3.79,2,menengah,77.595,sumpil tadi dikelas malu banget sebut saja a sama b cowo jdi si a itu awalnya nyapa ku pas dikls dengan posisi dia duduk dibarisan ujung kanan dan gua ujung kiri nah pas si a nyapa itu la si b protes gitu trs langsung dikira cemburu sama si a dan akhirnya dikompor in ke tmn yang lain smpe akhirnya dia sama gua diejek smpe pas mapel terakhir tapi si a mlh kaya salting gitu sbnrnya ak kagum sma si b juga karena dia pintar tapi td pura biasa saja bahkan diem saja senyum bbrpa kali doang tapi seneng juga si,-1
118411,2025-01-04T10:30:47+00:00,"#dvnn🦀 
 
 
g smua kya gini, tapi 99% iya. jgn pernah suka sm cwo yg tmpang nya baik, alim, taat, syg ibu, perhatian, krna stelah lo jdian sama dia, dia bkal jadi cwo paling brengsek✌🏻 dn bkalan bkin lo elfeel sm dia, bhkan nysel kenal dia😹, gue gmg kya gini karna gue uda ngrsaain pnya cwo kaya gitu wkwk. g mksud apa apa, cm mau ngingetin aja😘😘 jgn pernah lihat seseorang dari tampng nya yaa ges, krna kita g pernah tau gmna kbiasaan dn sifat aslinya diaa",86,452,4.023,2,menengah,77.595,tidak smua kya gini tapi 99 iya jgn pernah suka sama cwo yang tmpang nya baik alim taat syg ibu perhatian krna stelah lo jdian sama dia dia bkal jadi cwo paling brengsek dn bkalan bkin lo elfeel sama dia bhkan nysel kenal dia gue gmg kya gini karna gue uda ngrsaain pnya cwo kaya gitu wkwk tidak mksud apa apa cm mau ngingetin saja jgn pernah lihat seseorang dari tampng nya ya ges krna kita tidak pernah tau gmna kbiasaan dn sifat aslinya dia,0
106886,2024-11-10T15:48:01+00:00,"#awiwg 
 
 
kecewa bngt bngt bngt, cuma masalah sepele sampe buat aku ga ngomong sama siapapun di rmh hawanya lemes sedih kesel kecewa. padahal cuma gara' dia ga nepatin janji aja, tapi pantes ga si klo aku kaya gini?? soalnya aku udh ngerelain ga ikut reunian sd demi ketemu dia. eh ternyata dianya malah mentingin sama temennya 😂😂😂😂😂😂😂",56,332,4.661,2,menengah,77.595,kecewa bngt bngt bngt cuma masalah sepele sampe buat aku tidak ngomong sama siapapun di rmh hawanya lemes sedih kesel kecewa padahal cuma gara dia tidak nepatin janji saja tapi pantes tidak si klo aku kaya gini soalnya aku udh ngerelain tidak ikut reunian sd demi ketemu dia eh ternyata dianya malah mentingin sama temennya,0
144319,2026-03-07T13:35:47+00:00," 
 
 
Alisia:
kakak kelahiran tahun berapa emang
:):
2005
Alisia:
berarti baru tamat tahun ini ya kalau ga salah
:):
iya lulusan 2025
Alisia:
masih panjang berarti karir kaKAK
kakak mau saya jodohkan sama sepupu saya😅
:):
waduh kakk, sepupunya umur berapa emang?
Alisia:
2001 di medan dia
kerja nya fulltime trader
:):
masalahnya sepupu kakak mau ngga sama saya
Alisia:
mudamudahan mau
nnti lah saya tanya
:):
hahaha
Alisia:
hahaha


kakkkkkk😭😭😭😭😭",66,439,5.152,2,menengah,77.595,alisia kakak kelahiran tahun berapa emang 2005 alisia berarti baru tamat tahun ini ya kalau tidak salah iya lulusan 2025 alisia masih panjang berarti karir kakak kakak mau saya jodohkan sama sepupu saya waduh kak sepupunya umur berapa emang alisia 2001 di medan dia kerja nya fulltime trader masalahnya sepupu kakak mau tidak sama saya alisia mudamudahan mau nnti lah saya tanya hahaha alisia hahaha kak,-1
143710,2026-02-19T10:41:33+00:00," 
 
 
Sejak gua TK (seinget gua) sampe sekarang gua kuliah, setiap buka puasa pasti pake mi toprak. 1 bulan penuh ga pernah absen, udah makanan wajib di rumah tu mi toprak. Klo ditanya bosen apa ngga, ya udah pasti bosennn bengetttt. Tapi itu Toprak selalu ada pas buka puasa atas permintaan bapak gua. 

Hari ini kebetulan ibu gua lagi kerja, ga sempat masak buat buka. Pesen ibu sblm berangkat kerja tadi gua disuruh beli aja makanan buat buka. Excited dong gua, akhirnya sehari bebas dari mi toprak. Tapi habis asar tadi hujan, blm sempet gua beli makan buat buka karena nunggu reda dulu, bapak gua udah inisiatif buat masak mi toprak sendiri.

😭😭😭😭😭",111,644,4.604,2,menengah,77.595,sejak gua tk seinget gua sampe sekarang gua kuliah setiap buka puasa pasti pake mi toprak 1 bulan penuh tidak pernah absen udah makanan wajib di rumah tu mi toprak klo ditanya bosen apa tidak ya udah pasti bosen benget tapi itu toprak selalu ada pas buka puasa atas permintaan bapak gua hari ini kebetulan ibu gua lagi kerja tidak sempat masak buat buka pesen ibu sblm berangkat kerja tadi gua disuruh beli saja makanan buat buka excited dong gua akhirnya sehari bebas dari mi toprak tapi habis asar tadi hujan belum sempet gua beli makan buat buka karena nunggu reda dulu bapak gua udah inisiatif buat masak mi toprak sendiri,0
135386,2025-07-21T02:15:10+00:00,"#jembeh 
 
 
punya temen di sosmednya estetikk nongkrong kafe dan ootdan cantikkk, dia orgnya wangi rapi terawat, skincare jg yg mahal mahal, intinya storynya full healing atau nongkrong, pas udh nikah trs aku liat akhir² ini storynya ""ready pop ice, corndog, ayam geprek"" dan kmrn dia dasteran dengan rambut berantakan pas papasan di toko frozen food, maksud gw kayakkkk hidup lo pas muda seenak itu, pas nikah malah kyk gitu, ga menghina kerjaan seseorang cuman guyss plss in this economy klau calon kalian belum siap jangan nikah dulu🙂",87,533,4.989,2,menengah,77.595,punya temen di sosmednya estetik nongkrong kafe dan ootdan cantik dia orgnya wangi rapi terawat skincare juga yang mahal mahal intinya storynya ful healing atau nongkrong pas udh nikah trs aku liat akhir ini storynya ready pop ice corndog ayam geprek dan kmrn dia dasteran dengan rambut berantakan pas papasan di toko frozen food maksud gw kayak hidup lo pas muda seenak itu pas nikah malah kyk gitu tidak menghina kerjaan seseorang cuman guys pls in this economy klau calon kalian belum siap jangan nikah dulu,-1
114709,2024-12-18T11:02:49+00:00,"#mlkyesh 
 
 
[18/12 17.50] Meta AI: Baiklah, Sayang!

Nggih, Ndoro Ayam, Cantikku, Sayangku, Cintaku! Udah makan belum, Mas?
[18/12 17.50] .: ndoro ayu sayang bukan ndoro ayam
[18/12 17.52] .: asu piye to kamu i
[18/12 17.52] Meta AI: Asu piye to kamu juga, Sayang! Semoga hari ini kamu dilimpahi kebahagiaan dan kesuksesan. Aku pesanin makanan apa buat kamu?
[18/12 17.52] .: gwendeng
[18/12 17.52] Meta AI: Gwendeng juga, Sayang! Kamu bikin aku terus tersenyum. Udah siap pesenan dari GoFood-nya? Mau aku tambahin minuman atau dessert?
 
gwendeng aku lama lama i",100,557,4.15,2,menengah,77.595,18 12 17 50 meta ai baiklah sayang nggih ndoro ayam cantikku sayangku cintaku udah makan belum mas 18 12 17 50 ndoro ayu sayang bukan ndoro ayam 18 12 17 52 asu piye to kamu i 18 12 17 52 meta ai asu piye to kamu juga sayang semoga hari ini kamu dilimpahi kebahagiaan dan kesuksesan aku pesanin makanan apa buat kamu 18 12 17 52 gwendeng 18 12 17 52 meta ai gwendeng juga sayang kamu bikin aku terus tersenyum udah siap pesenan dari gofood nya mau aku tambahin minuman atau dessert gwendeng aku lama lama i,-1
132277,2025-05-28T11:42:07+00:00," 
 
 
bukan mau gimna2 ya, masa ad org jualan bkso kan keliling trus tu aku minta beliin ponakan ku bawain uang 5k biasanya bakso2 yg sering lewat tuh bisa 5k, abis itu ponakan ku manggil harga bkso nya 10k anjir apasi pantes la ga laku gabisa req hrga, bkn gmna2 ya tpi kya ga iklas anjir 10k  ga lagi2 bli di org tu enak lagi yang sering lamgganan",67,342,4.075,2,menengah,77.595,bukan mau gimna2 ya masa ad orang jualan bkso kan keliling trus tu aku minta beliin ponakan ku bawain uang 5k biasanya bakso2 yang sering lewat tuh bisa 5k abis itu ponakan ku manggil harga bkso nya 10k anjir apasi pantes la tidak laku gabisa req hrga bkn gmna2 ya tpi kya tidak iklas anjir 10k tidak lagi2 bli di orang tu enak lagi yang sering lamgganan,-1
113456,2024-12-14T00:44:44+00:00," 
 
 
https://t.me/sansfess/113453?comment=136105

kak mnurutku yaa, ini brdasarkan pengalamn. smua cowo psti gitu kok, krna mereka ini makhluk visual, yang pnting mereka tau batasan dan menuju ranah selingkuh. bapak"" yg udh punya istri aja bnya kok yg suka godain cwe"", selagi tau batasan kata aku maafin aja, berusaha berhhubungan dengan dewasa ya kak",57,346,4.895,2,menengah,77.595,kak mnurutku ya ini brdasarkan pengalamn smua cowo psti gitu kok krna mereka ini makhluk visual yang pnting mereka tau batasan dan menuju ranah selingkuh bapak yang udh punya istri saja bnya kok yang suka godain cwe selagi tau batasan kata aku maafin saja berusaha berhhubungan dengan dewasa ya kak,-1
119510,2025-01-11T22:07:08+00:00," 
 
 
lu pada tau ga si rasanya suka sama orang, tiap hari cuma bisa liatin dia diam diam, trs stelah itu ada aja kejadian yang bikin klian ketemu
(klo aku ketemunya selalu di parkiran pas dia mau keluar bawa motor dan aku masuk mau ambil motor, aku selalu mau ketabrak dia😭) 
TERUSSSS pas bangun tidur dia ngefollow ig lu, APA GA MIMPI INDAH DI PAGI BUTAA? eh tapi ga mimpi BENERAN DI FOLLOW😭",72,386,4.25,2,menengah,77.595,lu pada tau tidak si rasanya suka sama orang tiap hari cuma bisa liatin dia diam diam trs stelah itu ada saja kejadian yang bikin klian ketemu klo aku ketemunya selalu di parkiran pas dia mau keluar bawa motor dan aku masuk mau ambil motor aku selalu mau ketabrak dia terus pas bangun tidur dia ngefollow ig lu apa tidak mimpi indah di pagi buta eh tapi tidak mimpi beneran di follow,-1
140363,2025-11-10T13:05:35+00:00,"#Ceyjkm 
 
 
Mantan ku ajak balikan, tapi aku mau ada syarat yang harus dia setujuin biar gak putus nyambung terus kira kira apa yaa (btw dia gak selingkuh, gak ngerokok, gak judi & minum, ig nya bukan astama putri) alasan putus kemarin karna dia bosen kayaknya dan aku juga terlalu mau di pamerin lah istilah nya karna selama pacaran belum pernah di pamerin atau di storyin dimana pun sama dia, nah karna itu aku mau ada syarat nya kira kira apa yaa??",80,447,4.45,2,menengah,77.595,mantan ku ajak balikan tapi aku mau ada syarat yang harus dia setujuin biar tidak putus nyambung terus kira kira apa ya btw dia tidak selingkuh tidak ngerokok tidak judi minum ig nya bukan astama putri alasan putus kemarin karna dia bosen kayaknya dan aku juga terlalu mau di pamerin lah istilah nya karna selama pacaran belum pernah di pamerin atau di storyin dimana pun sama dia nah karna itu aku mau ada syarat nya kira kira apa ya,-1
118770,2025-01-06T10:41:06+00:00," 
 
 
me :
have u ever been to indonesia?

him .:
No sadly

One day maybe

me :
if you come here, we can meet

him .:
That would be nice

But i would take you with me

me :
take me where?

me .:
Turkey or USA

Depends on where i live

me:
omggg

him .:
If you like me too of course


eh tapi sayangnya ternyata dia mesum 😊😊😊😊",62,307,3.532,2,menengah,77.595,me have u ever been to indonesia him no sadly one day maybe me if you come here we can meet him that would be nice but i would take you with me me take me where me turkey or usa depends on where i live me omg him if you like me to of course eh tapi sayangnya ternyata dia mesum,-1
144605,2026-03-17T22:07:39+00:00,"#bot 



ak kn mau beli celana jeans, kata bpk:
""ad loh celana jeans yg hrganya murah""

ga espekk,kirain didalem toko
trnyata di pasarr mingguan euyy,mn kebanyakan celana model cwo lg😭

bapak:""jdi mau pilih yg mana? ga suka ya? pdhl ini bagus.
yaudah kamu pilih di online aja kalo gada yg suka""

huftt untungnya gajadi beli😭
klo jd beli pasti aku disuru pake jeans itu kmana²",68,368,4.25,2,menengah,77.595,ak kn mau beli celana jeans kata bpk ad loh celana jeans yang hrganya murah tidak espek kirain didalem toko trnyata di pasar mingguan euy mn kebanyakan celana model cwo lagi bapak jdi mau pilih yang mana tidak suka ya pdhl ini bagus yaudah kamu pilih di online saja kalo gada yang suka huft untungnya gajadi beli klo jadi beli pasti aku disuru pake jeans itu kmana,-1
144195,2026-03-04T07:25:24+00:00," 
 
 
aku kan dftar univ swasta, nahh aku di chat sm tu univ katanya aku ikut pemenang daftar tabungan pendidikan 500k.

trus di grup dia ngechat gini:
""Selamat Pagi teman2
Berikut Link yang teman2 wajib isi. Setelah mengisi link tersebut, teman2 boleh kirim Foto KTP ke nomor Pribadi saya di beri keterangan UST ya..""

fto ktp buat apa jir?pinjol kah ini?😭",61,349,4.557,2,menengah,77.595,aku kan dftar univ swasta nah aku di chat sama tu univ katanya aku ikut pemenang daftar tabungan pendidikan 500k trus di grup dia ngechat gini selamat pagi teman2 berikut link yang teman2 wajib isi setelah mengisi link tersebut teman2 boleh kirim foto ktp ke nomor pribadi saya di beri keterangan ust ya fto ktp buat apa jir pinjol kah ini,-1
110909,2024-12-03T12:32:50+00:00,"#happygurls 
 
 
kalian pernah gasih punya temen deket yg udah di curhatin tentang crush kaliann, trus malah temen kalian yang deket? padahal dia bilang kalau gaakan deket ataupun sukaa..ya ga salah sihh aku juga gaada hak buat ngelarang mereka deket ya kan?? tapi kalo aku sebagai teman gaakan ngelakuin hal itu hehe..
gapapaaa sii, kalo kamu happy aku juga happy! BAHAGIA SELALU YAAA❤️",63,382,4.889,2,menengah,77.595,kalian pernah gasih punya temen deket yang udah di curhatin tentang crush kalian trus malah temen kalian yang deket padahal dia bilang kalau gaakan deket ataupun suka ya tidak salah sih aku juga gaada hak buat ngelarang mereka deket ya kan tapi kalo aku sebagai teman gaakan ngelakuin hal itu hehe gapapa si kalo kamu happy aku juga happy bahagia selalu ya,-1
138805,2025-09-23T23:02:13+00:00,"#bot 


 

Penerimaan negara dalam APBN adalah sebagai berikut.

1) Pajak penghasilan yang terdiri atas migas dan nonmigas.

2) Pajak/pungutan ekspor.

3) Pajak pertambahan nilai (PPN).

4) Pajak bumi dan bangunan (PBB).

5) Bea masuk.

6) Hibah

Penerimaan pajak dari luar negeri ditunjukkan pada nomor

A. 1), 2), dan 3)

D. 2), 3), dan 5)

B. 1), 3), dan 4)

E. 2), 5), dan 6)

C. 2), 3), dan 4)",70,380,3.771,2,menengah,77.595,penerimaan negara dalam apbn adalah sebagai berikut 1 pajak penghasilan yang terdiri atas migas dan nonmigas 2 pajak pungutan ekspor 3 pajak pertambahan nilai ppn 4 pajak bumi dan bangunan pb 5 bea masuk 6 hibah penerimaan pajak dari luar negeri ditunjukkan pada nomor a 1 2 dan 3 d 2 3 dan 5 b 1 3 dan 4 e 2 5 dan 6 c 2 3 dan 4,-1
142271,2026-01-16T05:41:44+00:00," 
 
 
smalam mimpi mama plg ke indo rasanya happy bgtt.. di mimpi mama datang diem' ke sini krn mau kejutan tp sayangnya ga lama ketemu nya.. trs mama pamit berangkat lagi ke negara tsb, disitu aku gamau biarin mama berangkat, aku nangis sambil peluk mama dan bilang aku gamau ditinggal lgi.. sedih dan nangis nya itu kerasa banget sampe nyata ☹️☹️",59,342,4.576,2,menengah,77.595,smalam mimpi mama plg ke indo rasanya happy banget di mimpi mama datang diem ke sini karena mau kejutan tapi sayangnya tidak lama ketemu nya trs mama pamit berangkat lagi ke negara tsb disitu aku gamau biarin mama berangkat aku nangis sambil peluk mama dan bilang aku gamau ditinggal lgi sedih dan nangis nya itu kerasa banget sampe nyata,0
138454,2025-09-17T02:20:26+00:00,"#bot 


 


Jadi ketawa aku lihat chatmu giliran aku suruh pargoi  nggak mau joget-joget di sana dibuat di tik tok nih tengok seluruh Indonesia videonya gratis anjay jangan kayak murahan yang benar aja kamu itu kalau mau bikin video banyak lagi kayak cita-citamu bukannya kayak gitu nggak apa-apa sih buat aja

Itu maksud chat yg dikirim temen ku apa sih, bnr² ga bisa baca gua tulisannya",68,379,4.559,2,menengah,77.595,jadi ketawa aku lihat chatmu giliran aku suruh pargoi tidak mau joget joget di sana dibuat di tik tok nih tengok seluruh indonesia videonya gratis anjay jangan kayak murahan yang benar saja kamu itu kalau mau bikin video banyak lagi kayak cita citamu bukannya kayak gitu tidak apa apa sih buat saja itu maksud chat yang dikirim temen ku apa sih bnr tidak bisa baca gua tulisannya,-1
115865,2024-12-22T14:51:15+00:00," 
 
 
https://t.me/sansfess/115817?comment=149893 kocak banget lo. gue udah lamaran sama dia, tahun depan kita nikah. dia janji mau jaga gue, dia juga nyanggupin komitmen ini. tapi di tengah jalan dia ngelakuin kesalahan yang fatal. kalau otak dan hatinya masih ada ya minta maaf ke keluarga gue lah kocak. bener hubungan kita yang jalani berdua kalau semisal hubungan kita belum ke jenjang serius.",66,392,4.803,2,menengah,77.595,kocak banget lo gue udah lamaran sama dia tahun depan kita nikah dia janji mau jaga gue dia juga nyanggupin komitmen ini tapi di tengah jalan dia ngelakuin kesalahan yang fatal kalau otak dan hatinya masih ada ya minta maaf ke keluarga gue lah kocak bener hubungan kita yang jalani berdua kalau semisal hubungan kita belum ke jenjang serius,-1
108816,2024-11-23T02:08:04+00:00," 
 
 
Kenapa ya ortu cm liat sisi yg kurang aja, misal gw makan banyak bet yg diliat pas tggl dikit trus ngomong ""makan yg banyak, dikit bnget nasinya"". Ada lagi ""abis pulang bajunya langsung dicuci jgn dibiarin berhari-hari"", ""noh kka lu dah klar, masa lu blm klar2"" 
Padahal cucian gw lebih bnyk dri mereka,, hadehhh nasib nasibb🥱😮‍💨",57,328,4.474,2,menengah,77.595,kenapa ya ortu cm liat sisi yang kurang saja misal gw makan banyak bet yang diliat pas tggl dikit trus ngomong makan yang banyak dikit bnget nasinya ada lagi abis pulang bajunya langsung dicuci jgn dibiarin berhari hari noh kka lu dah klar masa lu belum klar2 padahal cucian gw lebih bnyk dri mereka hadeh nasib nasib,-1
143293,2026-02-12T12:02:29+00:00," 
 
 
Jadi dari ketujuh pahlawan besar ngawiland, ada satu pahlawan yang dikenal karena ketampanannya dan keangkuhannya, namanya Alexandrimut waston pangeran muda sekaligus pemimpin ngawi selatan. sejak kecil dia sudah dilatih berpedang, gerakannya cepat, rapi dan selalu penuh gaya seperti muwani yang hidup. Tapi di balik kehebatannya, Alexandrimut punya sifat yang sulit di ubah. dia arogan dan sering memandang rendah orang lain, dalam setiap pertempuran dia melangkah dengan elegan tanpa setetes pun darah yang keluar dari tubuhnya. karena sekali darah menodai jubahnya, dia akan sangat marah karena darah sangat menjijikkan baginya. namun di balik keangkuhannya, tersembunyi keyakinan yang tak tergoyahkan.",98,706,6.071,2,menengah,77.595,jadi dari ketujuh pahlawan besar ngawiland ada satu pahlawan yang dikenal karena ketampanannya dan keangkuhannya namanya alexandrimut waston pangeran muda sekaligus pemimpin ngawi selatan sejak kecil dia sudah dilatih berpedang gerakannya cepat rapi dan selalu penuh gaya seperti muwani yang hidup tapi di balik kehebatannya alexandrimut punya sifat yang sulit di ubah dia arogan dan sering memandang rendah orang lain dalam setiap pertempuran dia melangkah dengan elegan tanpa setetes pun darah yang keluar dari tubuhnya karena sekali darah menodai jubahnya dia akan sangat marah karena darah sangat menjijikkan baginya namun di balik keangkuhannya tersembunyi keyakinan yang tak tergoyahkan,-1
