id,date,text,word_count,char_count,avg_word_length,length_cluster,length_cluster_label,length_cluster_center_words
141182,2025-12-08T07:02:25+00:00," 
 
 
guys, ada yg mau bantu ak ga😔😔😔 jdi gni 
(untuk cwo)
mintol buat kmu post ak bntr aja, bntr doang sehari ini ajaa,kamu bisa privasiin dri org' dekat kmu  klo kmu mau, plss, cuma mau liatin ke mantan hts ak klo aku jga bisa dapet yg lebih dri dia... dia pamer mulu ke ak 😔😔🤲🏻",55,272,3.636,2,menengah,77.595
141149,2025-12-07T00:01:31+00:00,"#onedayxne 
 
 
aku mo minta pendapat kalian nih y yg netral. aku temenan bertiga. nah awal² masuk kampus ni ak bersyukur punya mrka. tp makin sini ky aneh aj mrka ke aku. pas aku nyoba aktif tanya nih, temenku satunya lg bilang itu km tanya ak ato gugel aj jg bisa si gtu. trs lg masi anak yg sama, ngasi absen aj mukul ke kepala aku smpe temen yg lain bilang ih kok km sopan bgt. doyan ngrendahin jg si. entah knp badan ak tu langsung kek gmw sm mrka, hawanya beda pokoknya. nah ak cutoff smpe skrg. disini ak toxic & childish kah?

ak butuh tempat cerita pls, stress nyalahin diri sendiri mulu",112,590,4.125,2,menengah,77.595
141124,2025-12-06T08:57:41+00:00,"#Acikiwir 
 
 
pernah ga sih kalian ninggalin org yg lagi deket ama kalian gara gara dianya mau di samperin dan ngajak ketemu mulu?? gue yang insecure+ introvert ini pernah, jahat bgt sih sebenernya tapi GIMANAAAAAA rasanya gerah bgt kalo di gituin mulu, kaya yang kita belum siap nih, tapi di buru buru, jadi kaya yang susah gitu loh ngejelasinnya 😔",58,345,4.793,2,menengah,77.595
141116,2025-12-06T05:46:56+00:00,"#bot 




aku mls bgt,dirumah diomel² ortu trus
keluar rumah digibahin tetangga

pusing aku,aku diem aja ttp salah 
aku ngajak temen keluar dianya gamau,pdhl posisinya ak ngajak dia keluar biar aku agak plong

kenaoa siiiii aku ga bisa ngerasain apa yg temen² aku rasain???
klo anak nya main dibiarin apalagi anaknya udh gede,tapi aku gabisa begituu 
aku mlh tertekan klo begini,tetangga ku malah ngomong kl aku anak susah diatur soalnya sering dimarahin sm ortu

pdhl ortu ku tiap hari ngomel walaupun masalah sepele(cuma oergi main doang salah)
Aku gapernah tuh liat anak² lain pulang dri main dimarahin sm ortu pake kata² kasar+didoain yg jelek²
Krknya cuma aku doang yg diginiin",116,672,4.759,2,menengah,77.595
141103,2025-12-05T15:40:24+00:00,"#aurora's 
 
 
hi strangers,gatau kalo kalian bakal baca smpe akhir apa engga,tapi jujur udh bingung bgt.misal kalian jadi aku,yg tbtb ngerasa selalu jdi sosok yg kaya kalo berteman itu g di anggap,merasa kaya ada yg salah gt dri diri kalian, berusaha untuk ngandalin diri sendiri tapi ya ttp aja keinget yg udh lalu gt,kalian bakal mulai dari mna?jujur aku udh umur 19 taun pun masi selalu gagal di pertemanan,selalu ngerasa kurang ku apa,atau malah ngerasa makin tulus ke org mkin aku g di hargai,gt aja si,makasi yg udh baca💗",100,523,4.21,2,menengah,77.595
141088,2025-12-05T11:04:04+00:00," 
 
 
aku mikir kok selama ini pas di smp cuma dimanfaatin pas belajar deh sama temen temenku, kita udah jdi alumni kan ya. kemarin pas hari Kamis minggu lalu ada cc ku yg bilang kapan kapan main bareng yuk, terus pas senin kan cc ku pada main ya tapi aku ga ajak. padahal si r bilang mau ikut ga? terus aku jawab ikut kemana, terus si r bilang lagi gajadi deh, kayak wtf? padan nanya doang loh, tau nya mereka pada makan seblak",82,422,4.049,2,menengah,77.595
141011,2025-12-02T06:26:26+00:00," 
 
 
ini hp ku tiba2 mati kenapa yaa padahal batre hp tuu kadang masih banyak, apakah dia minta updet ke versi terbaru nyaa, btw ini hp lama oppo a37f nahh karena layarnya retak ga aku gunain selama 5/6 thn gitu terus baru di benerin kemaren2 blm lama, awal2 biasa ajaa ga ada kaya mati tiba2 cuma 1 minggu an ini aja kadang mati tiba2, tapi biasanya batre tinggal 20% ga mati",71,371,4.169,2,menengah,77.595
141005,2025-12-01T23:34:37+00:00," 
 
 
ya lu bayangin aja gmn ga kesel coba
temenan sm org yg gamau nemenin pesen,disuruh pesen juga gamau
+dia nya ga mau ditanya in sm mas² yg ada disitu, mlh nyuruh ak yg jawabb😒
Terrrrrrrrus abis pulang dri situ, diprjalanan dia ngomel² nyalahin aku
aku ngebut salah,aku bawa motor biasa(ga pelan ga ngebut) juga salah 

disitu mood ak udh jelek rasanya pengen ngomong kasar,dia nyalahin ak trus smbil ngomel²
pdhl dritdi apa² aku😑",77,426,4.468,2,menengah,77.595
140983,2025-12-01T11:36:55+00:00,"💎 
 
 
[01/12, 6:28 pm] na: ncn g glm cht an kro ak
[01/12, 6:29 pm] : lapo jane ket wingi ngunu"" ae
[01/12, 6:29 pm]  : ngecht gur kari ngecht kok
[01/12, 6:32 pm] : km nk pngen cht chat o asal ad pembahasan yo tk bales

ngejar e wes sek 😔
tak mndek",57,243,2.86,2,menengah,77.595
140926,2025-11-30T06:58:01+00:00," 
 
 
Aku suka sama seseorang dia cowo yang baik green flag banget tpi semenjak aku sering izin ekstra sama dia, dia jadi cuek sama aku terus tiba tiba dia punya cewe dan setiap aku cht karna kepentingan ya dia ga bales aku jadi ngerasa kek? Masa cmn karna izin dia jadi gitu, sekarang kalau ketemu agak canggung padahal dulu kalau ketemu walau dia ada cewe yah dia selalu nyapa ramah tpi sekarang malah cuek, malah ke temen aku dia ramah.. Aku hrs gmn? 

#tanya",83,454,4.386,2,menengah,77.595
140913,2025-11-30T00:55:20+00:00," 
 
 
ortu sma kakak gw suka bngt anjr mempermalukan gw di tempat umum, selalu bilng klo gw males"" an, gprnh ngpa"" in, trs klo ada org gw mnghindar, mreka bilng ""kmu tu hrus bljar ngumpul sama orang biar ga jdi pendiem"" dihh najiss, yg ada mlah cerita yg engga"", suka di lebih"" in jirrr, yg rajin rajin gpernh di ceritain

wajar ga si klo gw muak? 😭",65,342,4.031,2,menengah,77.595
140866,2025-11-28T23:21:52+00:00,"#scc 
 
 
gue sakit hati bgt sumpahh gue tu nasehatin dia ngetik panjang lebar gtuu dia trs di akhir tu gue blng ""dengerin ya yg aku omgin"" dia blng ""buat apa"" sumpah sakit bgt trss gue disitu masi biasa aja trs gue lanjut lagi nasehatin nya panjang lebar tapi malah di read anjrr sampe 3hri jdi gue hapus pesannya sumpah sakit bgt udh gue nasehatin panjang lebar ga di dengerin ☹️",69,376,4.348,2,menengah,77.595
140865,2025-11-28T23:18:38+00:00,"#bot 


 

Dzikir Pagi yuk guys 

أَصْبَحْنَا وَأَصْبَحَ الْمُلْكُ لِلَّهِ، وَالْحَمْدُ لِلَّهِ، لاَ إِلَـهَ إِلاَّ اللهُ وَحْدَهُ لاَ شَرِيْكَ لَهُ

""Kami telah memasuki waktu pagi dan kerajaan hanya milik Allah, segala puji bagi Allah""",63,228,2.286,2,menengah,77.595
140833,2025-11-28T04:39:05+00:00,"#Try 
 
 
Kangen bgt gw masa masa corona
Dulu amerika cetak uang sebanyak banyak nya biar negaranya gak inflasi
Trus gw nyoba crypto eh naik sampe 1 ribu persen ada yg 2 ribu persen paling kecil cuman 300 persen yg naik
Tapi dari situ gw iseng iseng all in mulai dari 50
terus gw gulung jadi 200
Terus jadi 600 sampe sampe gatau jadi 5m tiba tiba gak sadar
Terus sampe tahun 2022 ekonomi mulai naik crypto turun akhirnya gw all in btc
Kangen masa masa corona",86,453,4.267,2,menengah,77.595
140815,2025-11-27T12:11:20+00:00," 
 
 
nenek klo udh tinggal disini ayah jdi tunduk bgt anjr, kdg ge kaya ga peduli keluarga, trs nenek juga aneh bgt, klo ayah bucin ke bunda dia ke ga suka, klo ayah bantu bunda soal kerjaan rumah jga nenek tu marah, mna nenek gua suka bgt adu domba bunda ama sodara ayah yg lain
benci bttt
nenek kalian gitu juga ga sih?",62,316,4.016,2,menengah,77.595
140760,2025-11-24T22:05:20+00:00,"#bot 


 

Dzikir Pagi yuk guys 

أَصْبَحْنَا وَأَصْبَحَ الْمُلْكُ لِلَّهِ، وَالْحَمْدُ لِلَّهِ، لاَ إِلَـهَ إِلاَّ اللهُ وَحْدَهُ لاَ شَرِيْكَ لَهُ

""Kami telah memasuki waktu pagi dan kerajaan hanya milik Allah, segala puji bagi Allah""",63,228,2.286,2,menengah,77.595
140758,2025-11-24T15:35:37+00:00," 
 
 
 
 
 
https://t.me/sansfess/140755

HAHAHA I KNOW😭, tp dr sisi sbg tmn dket tuh ak kyk ngerasa kcwa gt krn dia se tertutup it ttg hbungannya ke ak, sementara ke temen kita yg beda sklhn tuh fine² aja,akan ada yg salah kah klo cerita ke ak?, slm ini semua hal yg trjd di hdpku ak sllu crta...",59,284,3.661,2,menengah,77.595
140756,2025-11-24T15:25:13+00:00," 
 
 
https://t.me/sansfess/140755

Nasehatin dahh, kalo masih sekolah itu fokus belajar aja gausah macem"" pacaran gitu, kalo udah dinasehatin tapi masih keras kepala yauda biarin gih, berarti itu pilihan hidup dia, ntar kalo dia kenapa napa cowonya, dia juga bakal datengin kamu buat cerita, pas dia udah cerita kamu tinggal jawab ""kann aku dah kate😒""",57,345,4.86,2,menengah,77.595
140755,2025-11-24T15:17:04+00:00," 
 
 
guys tolong ksih opini kalian...
jd ak sm temenku udh 1 sekolah slm ini dn sekelas trs selama hmpir 12thn ini,first time dia di deketin cwo dikelas 11 thn kmrn,dr awl dket smpe skrg dia gprnh mau cerita apa²,sementara org² kepoo dengan hubungan mereka yg udh jdian ap blm atw gk yg tmnku hbs dikasih ini itu sm pdkt an nya ""bener ga"" nya pd nnyain ke ak, sedangkan ak aj dksh tau egk,udh ku pancing jg dia tetep gmau crta,itu sbnrnya knp sih?,mau ndesak cerita jg gk nymn jg kn tkutnya emg dia gmau crta gmn dng??",104,513,3.856,2,menengah,77.595
140705,2025-11-22T13:14:33+00:00,"#Yaa 
 
 
Gw curhat ke doi kalo badan gw dua hari ini gaenak dari mulai kurang tidur, ga nafsu makan juga bawaan nya pengen makan manis, dan doi malah jawab jangan sering makan manis terus, pdahal aku tu bukan tipe orang yang sering ngemil manis, gw marah kesel juga ke dia wajar kan yaa?, fyi ini tiap gw sakit dan bm manis² tuh dia selalu jawab gtu",66,345,4.136,2,menengah,77.595
140675,2025-11-21T15:11:58+00:00," 
 
 
ak sedih deh kan ak mabar roblok sama mantan ak ya main fish it tiba' ada cwe nymperin aku sm mantan aku jir, nnya mntan aku dmn, dia nyebutin akunnya, aku tanya dong yg mana kata tuh cwe yg lagi sama aku, cmn pas aku tanya kemantan aku dia gatau itu siapa, itu cwe juga tiba' mara' ke aku padahal aku ga ngmng apa' ke dia cmn nanya baik' ke dia, kita mantanan tapi masi sayang'an ngerti gasi, gawajar ya aku cemburu? sedih banget hiks",86,435,3.919,2,menengah,77.595
140603,2025-11-19T14:01:03+00:00," 
 
 
#random 

mau ceritaa, di sini tuh kan dlu ny ad bapa' gila tapi skrg udh sembuh, nah kan gua lagi naik motor ni sama tmn gua trs tmn gua di tanya gini, dia siapa trs tmn gua jwb kan abis ngejawab trs knp tbtb si bapa' ini demen sama gua sampe minta ke wa' kan syok berat gua njir demi Allah langsung lemes bngtt anjir sampe skrg, mslh ny kan otak di blum bgitu bnr tkut bngt klo tbtb dia bertingkah sama gua gmn njir😭😭😭",85,418,3.8,2,menengah,77.595
140600,2025-11-19T09:07:28+00:00,"#bot 




aku ga pesen paket apa², tiba² dateng paket dirumah
kondisi nya aku ga diruma yg dirumah ibuk ku. 

ibukku ngira nya aku bnrn mesen paket, soalnya itu pake nama ku
Padahal aku g pesen+ga di chat kurir
Kurir nya bilang aku yg mesen ktnya di akun pemesanan pake nama aku
nakal bgt yg pesen babiikk bikin ga mood seharian
mana lumayan lg 100k 
dikirim baju jelek bgstt

Siapa ya kira² yg pesen?aku malah curiga sama org sekitar yg gasuka sm ak",84,441,4.214,2,menengah,77.595
140589,2025-11-18T11:04:53+00:00,"#anon 

Gue biasanya pake deodorant ga rutin, tapi ga pernah bau meskioun aktivitas di outdoor.

2 hari ini gue di kamar terus jd gapaje deodoran lah, ga kemana mana jg. Mandi pagi doang. Dan kamar gue panas bangett, jadinya berkeringat. Eh kok bau banget keti gue😭. 

Pas di luar, kalo lg gapake deo apa sebau ini ya??? Plisss malu laah, tp gue sllu waspada nyiumin keti dan gapernah sebau ini😭

===
✉️ Kirimin Aku Pesan Rahasia",74,423,4.419,2,menengah,77.595
140584,2025-11-18T03:42:00+00:00,"#jenogf 
 
 
Kakakku pernah beliin aku batagor yg ikannya itu kerasa banget dan berakhir aku muntah2 dan ga nafsu makan apa pun. Bukan aleegi, tapi gara2 pas masih kecil aku sering makan makanan olahan tuna (cont: bakso tuna, tahu isi tuna, nugget tuna, dll) sampe aku eneg makannya. Dan sekarang aku gapernah bisa makan makanan yg ada ikannya (kalo ikan goreng sama ikan bakar mah bisa).",65,383,4.708,2,menengah,77.595
140533,2025-11-16T14:56:59+00:00," 
 
 
[16/11 15.50] : tdi kan ak ketemu d*ni trs tu dia minta cium ak trs tu dia tba' ngokop akuu besttt
[16/11 15.50] : badanku langsung lemes sumpah buat jalan aj kaya ga ada tenangaa
[16/11 15.50] : tanganku masih gemetaran
[16/11 15.51] : ak tdi aja hampir nangiss
[16/11 15.51] : sakit  bibirku di gigitt
[16/11 15.58] .: trs pulang dia ada ngmng apa
[16/11 15.59] : ya dia bilang ak mau pulang dulu ga enak sma budemu gtt",88,420,3.443,2,menengah,77.595
140530,2025-11-16T14:48:52+00:00," 
 
 
mau cerita bes, jadi tmnku tu sering ganti"" pacar tapi yg cuma main-main ajaaa ga yg aneh aneh. nah skrg dia lg pacaran sm kakel gtu td siang mereka ktemuan trs sore nya dia ngcht d grup kaya ""sumpah ak skrg tkt bgt sm d*ni"" nah dia lgsg japri aku, di ceritain lah ternyata si d*ni anjg ini ngokop tmnku katanya di gigit gtu njg bibirnya ya dia nya kgt syok berat lah, wong tbtb anjgggggg",79,388,3.835,2,menengah,77.595
140523,2025-11-16T13:47:23+00:00," 
 
 
orangtua gua bingung kenapa sekarang gua berubah... padahal dia yang bikin gua kaya sekarang bahkan gua dikira stress dan di suruh ke psikolog anjir kaya apaa bgt mereka aja ga perduli sama guaaa anjj mereka ga peduli sama kesehatan mental gua bahkan yang bikin mental gua down tu semua gara gara mereka anjj syalannd emang 😭😭",55,326,4.836,2,menengah,77.595
140503,2025-11-16T00:23:31+00:00,"#bot 


 

Dzikir Pagi yuk guys 

أَصْبَحْنَا وَأَصْبَحَ الْمُلْكُ لِلَّهِ، وَالْحَمْدُ لِلَّهِ، لاَ إِلَـهَ إِلاَّ اللهُ وَحْدَهُ لاَ شَرِيْكَ لَهُ

""Kami telah memasuki waktu pagi dan kerajaan hanya milik Allah, segala puji bagi Allah""",63,228,2.286,2,menengah,77.595
140478,2025-11-14T16:27:27+00:00,"#bot 




Kan gua kenal co di tele bsk mau ketemu tiba2 dia pap yah aku lagi mau otw kalimantan nyamperin manager aku, nah gua bilang yah padahal mau ketemu , eh dia bls yaudah aku pulang aja deh di pap lah jalan balik , masa iya anjirrr , terus gua di minta pap kan gua pap normal nah dia masih bls tuh.. terus abis itu gua blok anjirr , gua jelek apa emang dia yang anehh.. mlm2 bikin gua kepikiran aja anjir su lah",80,412,3.988,2,menengah,77.595
140469,2025-11-14T14:07:08+00:00," 
 
 
ihhh pls, kan ak lagi sakit yaa, terus iseng' foto karena menurut aku lucu klo lg sakit matanya jadi sipit, terus aku pose serem, EHHH PAS UDAH FOTO YANG SEBELAH KIRI MIRIP BGT SAMA SETAN, MATANYA MELOTOT, TERUS PUTIHH, ABISTU RAMBUTNYA JUGA JADI PUTIH, TAKUT BANGET IHHHH, KAYA BUKAN AKU, PADAHAL YANG SEBELAH KANAN AMAN' AJA",56,326,4.625,2,menengah,77.595
140457,2025-11-14T01:06:10+00:00,"#bot 




bu Fatimah dan Bu Halimah bertetangga dekat. Anak mereka lahir dengan selisih bulan yang tidak jauh. Bu Fatimah memiliki anak laki-laki sedangkan Bu Halimah melahirkan seorang putri. Karena sesuatu hal, anak Bu Halimah mendapat ASI dari Bu Fatimah. Setelah dewasa, anak-anak mereka ternyata menjalin hubungan dan hendak melangsungkan pernikahan. Bagaimana jika pernikahan tersebut terjadi?
Sah apa tidakk??",60,411,5.683,2,menengah,77.595
140456,2025-11-14T01:05:11+00:00,"#bot 




bu Fatimah dan Bu Halimah bertetangga dekat. Anak mereka lahir dengan selisih bulan yang tidak jauh. Bu Fatimah memiliki anak laki-laki sedangkan Bu Halimah melahirkan seorang putri. Karena sesuatu hal, anak Bu Halimah mendapat ASI dari Bu Fatimah. Setelah dewasa, anak-anak mereka ternyata menjalin hubungan dan hendak melangsungkan pernikahan. Bagaimana jika pernikahan tersebut terjadi?",57,394,5.772,2,menengah,77.595
140375,2025-11-10T23:52:31+00:00," 
 
 
#mengcurhat 


aduh ini bingung bgt kan aku bikin surat lamaran lewat email pke 2 nomor biar di notice, skrng dua duanya di notice😭😭yg satu nomor udh dapet panggilan dari kamerin malahan Kemarin aku disuruh pelatihan dulu cuma interview doang tpi gak dikasih tau informasi selanjutnya gimana, apa tandanya itu ga lolos??


eh skrng dapet panggilan lagi dari no lain tpi surat lamarannya kan tetep sama😭😭 aku dateng lagi ga???😭😭😭",70,423,4.857,2,menengah,77.595
140363,2025-11-10T13:05:35+00:00,"#Ceyjkm 
 
 
Mantan ku ajak balikan, tapi aku mau ada syarat yang harus dia setujuin biar gak putus nyambung terus kira kira apa yaa (btw dia gak selingkuh, gak ngerokok, gak judi & minum, ig nya bukan astama putri) alasan putus kemarin karna dia bosen kayaknya dan aku juga terlalu mau di pamerin lah istilah nya karna selama pacaran belum pernah di pamerin atau di storyin dimana pun sama dia, nah karna itu aku mau ada syarat nya kira kira apa yaa??",80,447,4.45,2,menengah,77.595
140346,2025-11-09T14:19:58+00:00,"#chill 
 
 
niat main biar ada kegiatan, tapi ini malah cape bgtt
iya seru si, meguras energi abiss😭👍
naik brt mau turun di unimus malah sampe meteseh
udah tu ya, pulanya dianter lewat tembalang di tanjakan malah ga kuat😭
untung ada yg bantuin (makasi ya masnya), ngos²an dorong motor🫠
tapi ga kapok hehe
mantap pokoknya hari mingguku ini👏",57,334,4.667,2,menengah,77.595
140343,2025-11-09T12:40:41+00:00,"#πππ 
 
 
GUYS MAKASIH BUAT YG KMRIN UDAH SEMANGATIN GUA BKIN CERPEN. Sekarang cerpen nya udh jadi, tinggal revisi dikit abis tu dinilai, dan kalo nilainya bagus niatnya mau gua serahin ini cerpen buat lomba karya tulis. Jujur bangga bgt bisa selesaiin ini cerpen, karena biasanya selalu setengah². Bangga juga karena cerita gua ini ga ngecopast cerita orang lain, murni dari imajinasi yang di sertai dengan data² yang ada. Gua langsung ngerasa ready jadi penerusnya Tere Liye apalagi abis di semangatin my fineshyt hh i love you tampan",87,531,5.011,2,menengah,77.595
140339,2025-11-09T10:46:15+00:00,"#anon
Tadi aku diceritain bapak katanya waktu krja dia liat makhluk (gtw manusia/bukan), makhluknya membelakangi bapaku, yg keliatan cuma rambut & badannya item.
Bapaku penasaran dia punya kaki / ga, trs bapaku liatin dari bawah kakinya napak/ga,
Ternyata ges malah makhluknya ngikutin bapaku dong liatin bapaku juga dari bawah, matanya melotot ngeluarin cahaya trus bapaku langsung lari😭
Serem bangett

===
✉️ Kirimin Aku Pesan Rahasia",63,435,5.587,2,menengah,77.595
140331,2025-11-09T07:26:44+00:00,"#Crg 
 
 
Ini sekolahan yang goblok apa guah, minta maaf ke semua kelas anjing gegara gw di bully terus gw lawan aja kakel padahal dia bertiga gw sendiri
Sumpah tolol bgt nonjok nya gak ada 1 menit gw jatohin itu bertiga yang satu gw injek pake meja sekolah
gw diem sama aja di pukulin dan goblok bgt kalau diem bae, mendingan gw lawan, orang tua juga di panggil juga kalau gw diem dan jadi pecundang tolol",75,401,4.307,2,menengah,77.595
140320,2025-11-08T12:03:30+00:00,"#Burik 
 
 
Emang sih kita sebagai anak harus ngurus orang tua ketika saat 
Tapi ada saat saat nya kita tuh capeee dengan keadaan 
Lelahh 
Bukan nya apa kita udah ikhlas ngurus mereka
Tp kesel soalnya orang tua tuh suka ngeluh terus, bicarain soal mati mati terus 
Jadi ke kita yg ngurus tuh berasa kesel gituuu 
Apasih kenapa harus bawa² mati segala",60,340,4.65,2,menengah,77.595
140280,2025-11-06T19:10:03+00:00," 
 
 
penyakitku kambuh, gabisa tidur sampe sekarang. aku chat ibu, bilang ngga mau sekolah besok karena sakit banget banget. ngga nyampe semenit, ibu langsung ke kamar buat cek aku.  
disuruh pindah kamar, tidur bareng ibu, terus dibikinin air anget.
kadang bt kalo ibu marah, aku juga jadi ikutan marah. tapi ngga kebayang gimana jadinya aku tanpa ibu. love u bu, semoga ibu selalu ngerti alasan aku begini ❤️
#random",67,411,4.896,2,menengah,77.595
140268,2025-11-06T08:10:16+00:00," 
 
 
hallo, aku open joki tugas sekolah, jurusan akuntansi ttg perusahan dagang, jasa, aku juga bisa joki buat VoIP tribox kebetulan aku lulusan tkj, skrg lg kuliah prodi akuntansi, aku bisa buat laporan pkl buat anak smk, laporan pelajaran, makalah, ppt, joki tulis juga ak bisa buat yang tugasnya di kumpulin online, joki ngetik juga bisa, murah kok tnya harga bisa hubungin aku😘,untuk tugas kuliah ak cm ambil matkul biasa aja, seperti pancasila, bhs. inggris, aplikasi Komputer, pengantar Manajemen, pengantar bisnis @hdduhee btw start 35k aja tau murah banget kan, aku bisa ngerjain makalah dri anak smp, sma, smk, kuliah untuk yang masih maba😍😘",104,645,4.962,2,menengah,77.595
140204,2025-11-04T03:58:05+00:00," 
 
 
gw yg buat tka cuma belajar mtk doang, kl yg b indo sm b Inggris cuma gua pahami doang sekilas

kan tiap org beda paket, ada yg dapet paket a, paket b, paket c
ya kan? tp kalo per gelombang kek nya bakalan beda soal
klo per sesi kayaknya sama trgantung dapet paket apa

keknya begitu gasi?",57,287,3.947,2,menengah,77.595
140190,2025-11-03T10:20:54+00:00," 
 
 
Buat kalian yg belajar tka nya dari contoh² soal
Apalagi contoh soal try out
Percuma bgtt

gada yg mirip model soalnya
gua bukan ngga ngebolehin klian belajar dri situ

cuma soal nya beda bgt, klo kalian belajar nya dri model contoh soal yg kayak gitu

jgn berharap ketemu modelan soal kek begitu di tka
gabakalan nemu",56,315,4.625,2,menengah,77.595
140180,2025-11-03T01:27:28+00:00,"#jenogf 
 
 
Menurut kalian aku salah ngga nge cut off temen deket sma ku (bisa dibilang sahabat gitu sih)?? Soalnya aku kan sekarang kerja dan dia kuliah, nah dia tuh sering banget minta tolong buatin infografis sama poster gitu (btw itu tugas kuliah dia). Dia minta tolong karena dia gapunya apk canva soalnya penyimpanan hp nya penuh. Ini udah kesekian kalinya dia minta tolong, masalahnya tuh ya dia tuh org mampu apa lagi dia juga punya kakak (kan bisa gitu ngedit di hp kakaknya or laptop kakaknya). Aku jadi curiga dia manfaatin aku, karna pas sma aku emang sering bikinin kek gitu karna emang aku juga dapet tugas itu. Tapi sekarang kan beda, dia minta tolong ke aku yg sibuk kerja???",120,687,4.567,2,menengah,77.595
140148,2025-11-01T06:57:42+00:00,"#Try 
 
 
Jadi cowo berat juga yah
Setelah lulus sekolah bekerja, setelah itu bahagia in ortu dan nafkahin ortu sampai akhir hayat, kalau udh nikah nambah lagi belum nafkah istri sama ortu dari istri
Sedangkan pendapatan gw skrng cuman 2 kali dari umr, kalau mau naik lagi gw harus keluar kali ya dari zona nyaman biar pendapatan gw lebih dari gw skrng",61,347,4.639,2,menengah,77.595
140034,2025-10-29T04:53:22+00:00,"#imouto 
 
 
https://t.me/sansfess/140007

DAN NYATANYA, CWO GW BERANGKAT SEBELUM DUHUR
Gw ketemu dia pas pulang pas pasan dijalan
Kebetulan gw semotor sama temen
Didepan gw, ada temen gw jga sama ibunya
Dan pas cwoku ngelewat
Dia cume tersenyum k motor temen gw dan ibunya
(Krna mereka satu komplek di pondok dia) 
Bener2 dia g ngasih waktu sedetik pun buat ngelirik gw apa lagi nyapa

Dia juga ga ngabarin dia berangkat 

Sumph dh, knp dia ngelakuin hal sama kaya my ex dlu

gw udh susah payah ngelupain sakitnya itu

Gw udah muak digantung gegara alasan cwo2 tu mau pokus sama urusan pribadinya

knp gw nmu lgi org yg berperilaku sama

#plisdontjudge",113,639,4.584,2,menengah,77.595
139968,2025-10-26T14:53:33+00:00,"#yjii 
 
 
haii aku mau ceritaaa
jadi ginii aku tu belum selesai sama masalaluku tapi aku meyakinkan diriku buat coba sama orang baru tapi ternyata aku belum bisa... jadi aku memutuskan buat jauhin dia tapi sekarang dia yang ngejar ngejar akuu, padahal aku udah cerita semua ke dia kalo aku belum selesai sama masalaluku tetep aja dia ngechatin aku, terus juga aku udah diemin chat dia bener"" ga aku bales lagi tapi tetep aja. tolong dong solusinya gimana aku bingung 🥺
tapi ini juga salah aku sii maafkan aku orang baru...",89,518,4.685,2,menengah,77.595
139930,2025-10-25T15:22:43+00:00," 
 
 
di tele ada salah satu grup yang isi nya itu pap"" vulgar cewe tele bisa itu mantan nya atau apa nya dan itu isi nya ribuan pap ada semua disitu gua takut mau nyebutin nma grup nya itu gua ga sengaja masuk krna di kasih tautan di anon jadi gua penasaran aja isi nya gimana",55,271,3.927,2,menengah,77.595
139912,2025-10-25T12:02:51+00:00," 
 
 
aku mau cerita sedikit..

dlu aku perna tinggal dirumah uwa aku slma 2thn pas awal mma ke luar negeri tahun 2022, beliau baik banget ke aku smpe perhatian nya kaya anaknya sndiri bahkan selalu ngebela aku dri saudara' kandungku ataupun sama anaknya sendiri, beliau jg sllu usahain buat aku klo aku butuh apa' atau mau kmna mana.. skrng aku udh ga tinggal disana dan pindah ikut nenek, tpi skrng aku denger kabar sedih bgt kalo uwa aku skrng sakit komplikasi ☹️☹️ gamau dia kenapa napa krna aku juga anggap uwa aku itu mama ku krn udh rawat dan peduli serta perhatian sm aku selama 2thn.. pengen beliau sembuh seperti biasanya, tolong bantu doa nya ya semua semoga beliau serta keluargaku lainnya termasuk mama ku diangkat semua penyakitnya ☹️ terimakasi banyak 🫶🏻🥺",128,763,4.781,2,menengah,77.595
139899,2025-10-25T11:29:06+00:00,"#πππ 
 
 
Gua mw crita, gua kan osis ya, nah osis ni disuruh bantuin acara reuni alumni. Dan gua ga rispek bgt anjr najis amit². Di acara itu kacau, sampah bgt yg waras bisa d itung jari. Ada ni alumni dtg brg istri sama anaknya trus dia ngerokok dket anaknya (anaknya cwe msi kecil) abistu dia mabok d tengah lapangan smbil joget² nikmatin band. Yg lbih gila ny lagi ketua panitia pun ikut mabok, sinting anjr tolol, malu²in, puntung rokok asal buang g d matiin, trs buat konsumsi osis ketua nya blg gni ""tar osis kebagian yg sisa"" Anjr lah monyet",100,543,4.28,2,menengah,77.595
139863,2025-10-24T13:04:33+00:00," 
 
 
ini knp cwo yg lopers an sm gua diml, knp jd ngabarin gua ya klo kmna²? 
ktnya: ""kita lopers an di ml aj ya""

tp knp dia ngabarin gua mulu? 
padahal gua ke dia cuek, ga pernah kasih kabar
jarang jawab chat dia juga, knp dia ga bosen² sm gua ya?

sebenernya gua siapanya dia si? 😭",56,275,3.714,2,menengah,77.595
139823,2025-10-23T12:01:04+00:00,"#civa 
 
 
aku mau ceritaa tau gaa aku hari ini ultah tau sweetseventen, mungkin kalian pikir ini lebay tapi aku sedih karna temen aku banyak tapi yang ngucapin cuma beberapa keluarga aku ngucapin sih kata mereka sebelum aku ultah mau ngerayain tipis' tapi karna adek aku sakit jadi uangnya buat adek akuu taun kemarin juga dan sebelum'nya setiap aku ultah uangnya kepake buat adekk, yang bikin aku sedih dulu tiap aku ultah selalu dirayainn tp akhir' ini jarang jadi agak kaget dikit sii, mau cerita doang sihh biar ga sedih' bgt",91,525,4.703,2,menengah,77.595
